time,symbol,price,volume
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.64,0.0025
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.64,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.64,0.0024
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.64,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.64,0.0023
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,0.0046
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.64,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.64,0.0023
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,0.00015
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,0.0895
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,0.12258
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,0.00069
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.98,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.98,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.98,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.98,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.98,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.98,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.98,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.98,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.98,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.35,0.00469
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.32,0.00249
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.25,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71247.66,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71247.66,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71247.54,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71247.34,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71247.26,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71247.07,0.00011
2026-03-25 16:45:21,BINANCE:BTCUSDT,71247.05,0.00497
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.6,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.6,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.59,0.02282
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.59,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.59,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.49,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.25,0.00057
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.18,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.18,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.17,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.17,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246.16,0.00373
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71246,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71245.99,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71245.95,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71245.95,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244.1,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244.1,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244.09,0.13182
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244.09,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244.09,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244.09,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244.09,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244.09,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244.09,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71244,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71243.42,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71243.38,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71243.17,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71243.17,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71243.06,0.00141
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.92,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.84,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.83,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.83,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.83,0.12126
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.83,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.83,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,0.01176
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,0.01403
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.1147
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,3.3695
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,0.00821
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.82,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.64,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.63,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.63,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.63,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.63,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.52,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.51,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.51,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.51,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.51,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.51,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.51,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.51,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.46,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.45,0.00015
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.37,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.37,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242.02,9e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71242,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241.87,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241.78,0.00811
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,2.6095
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,3.1953
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0047
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.1911
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0095
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.63,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.62,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.62,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.62,0.0144
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.62,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.61,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.61,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.61,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.61,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0137
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.003
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.6,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.59,0.0594
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.59,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.59,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.59,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.59,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.59,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.59,0.0023
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.5
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,1.683
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,1.317
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.016
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.008
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.008
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.36,0.008
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.58,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.58,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.58,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.57,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.57,0.0364
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.57,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.57,0.026
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.57,0.0092
2026-03-25 16:45:21,BINANCE:BTCUSDT,71248.99,0.00168
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.57,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.56,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.56,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.56,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.55,0.0393
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.55,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.55,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.55,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.55,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.55,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.55,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.54,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.54,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.54,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.54,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.54,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.54,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.54,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.53,0.0028
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.53,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.53,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.53,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.53,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.53,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.53,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.52,0.019
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.52,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.52,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.52,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.52,0.03
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.52,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.51,0.0183
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.51,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.51,0.5623
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.51,0.5635
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.51,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.51,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.51,0.0023
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241.78,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241.78,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241.06,0.01086
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241.06,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241.06,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241.03,0.042
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71241,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.88,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,0.06622
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,0.01
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,0.01744
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,0.0137
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,0.02344
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.41,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.4,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.4,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.2,0.003
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240.14,0.00141
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71240,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.92,0.00011
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.68,0.00373
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.68,0.00249
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.57,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.35,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.29,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.28,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.28,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.28,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.28,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.28,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.15,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.14,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.14,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.14,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.14,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.14,8e-05
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.5,0.003
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.5,0.002
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.13,0.00057
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.01,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71239.01,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.93,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.7,0.00497
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.46,0.03422
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.5,0.0003
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.48,0.023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.48,0.0017
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.46,0.01178
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.46,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.46,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.46,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.46,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.46,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.46,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.46,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238.19,0.00015
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71238,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71237.52,0.01042
2026-03-25 16:45:21,BINANCE:BTCUSDT,71237.33,0.0014
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236.47,0.03
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.5,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.5,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.5,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.5,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.48,0.0006
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.48,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.47,0.0459
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.47,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.47,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.47,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.46,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.46,0.0788
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.46,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.45,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.45,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.44,0.0134
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.44,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.44,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.43,0.03
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.43,0.019
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.43,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.43,0.0025
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.43,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.43,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.42,0.0047
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.42,0.0028
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.42,0.0594
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.42,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.42,0.0024
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.42,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.42,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.42,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.42,0.0023
2026-03-25 16:45:21,BINANCE:ETHUSDT,2180.41,0.0894
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.008
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,0.0004
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71236,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71235.78,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71235.4,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71235.21,0.003
2026-03-25 16:45:21,BINANCE:BTCUSDT,71235.19,0.00015
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.42,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,0.00049
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,0.00267
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.008
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.009
2026-03-25 16:45:21,BINANCE:BNBUSDT,649.35,0.008
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,8e-05
2026-03-25 16:45:21,BINANCE:BTCUSDT,71234.19,8e-05
